id,tweet,label
1341650854957506561,"The Iranian people don‘t have Covid-19 vaccine, we want to survive!! Send us vaccines #واكسن_بخريد #COVID19",ProVax
1338006910734270466,"You mean the evil, horrible vaccine our evil, horrible President initiated? Now you’re going to take credit for it? Presumably you got in early on Pfizer stock?",AntiVax
1337190083561140225,"FDA Panel Approves Pfizer Vaccine For Nationwide Distribution #Pfizer, #FDA #coronavirusvaccine #covidvaccine",ProVax
1286221747482591232,#AajKiBaat #Audit_Quiz #Auditgyan #Fraud #CARO_2016 During the course of Audit of COVAXIN Ltd. Statutory Auditor noticed a fraud has been committed against the company by Covid_Pharma Ltd. (a Vendor) which involves an amount of 1.25 crores. Auditor is required to report under.🤔,Neutral
1325869389518921728,GBP/USD pushing against 1.3200 amid upbeat COVID-19 vaccine reports #GBPUSD #Currencies,Neutral
1286686026912747522,"EYES WIDE OPEN!! In Brazil, some eletricists caught 5G plates with COV 19 WRITTEN ON A CHIP for installation on the antennas! Keep your eye open and dont take the vaccine! It all relates. Social Media #Censorship #Qanon ban #5G #CORONA #VACCINE #Crafts #CropCircles #INDICTMENTS",AntiVax
1331853101695954945,"From #Syria to COVID-19 frontline, stateless scientist sets sights on vaccine Nowras Rahhal spent years studying to the sound of bombings &amp; artillery fire, using his phone torch to read when the electricity cut out at his #Damascus home. #Darayya #Germany",Neutral
1263958177449721858,and the Moderna CEO just dumped a fortune in stock before his results are vetted. Should be fucking jailed.,AntiVax
1283273574543798272,#BREAKING: Coronavirus vaccine developed by America's National Institutes of Health and Moderna Inc has boosted immune systems of participants and is showing promising results,ProVax
1327599890915061766,A lot of people are dubious about taking a covid 19 vaccine but don’t mind the Colombian marching powder they snort off the local pub toilets 😂😂😂,ProVax
1329054495049871362,Pfizer to start pilot delivery program for its COVID-19 vaccine in four U.S. states,Neutral
1325886206262059008,It is absolutely vital that any Covid vaccine is 100% safe and 100% effective before it is released. Far too many grave implications otherwise. Also beware of ADE; viral strains &amp; other factors! #covid19vaccine #covidvaccine #covidstrains #genome #mutation #bigpharma #biotech,AntiVax
1329049747953422337,Great now we can take the masks off. We've got a vaccine. (I don't trust it but fuck these masks),AntiVax
1340036498176000000,"A Nurse took the Covid vaccine and passed out mid interview about it. Funny, countries beat Covid without a vaccine... you see how this county is trying to stay fueled by greed ???",AntiVax
1325770295425241091,Good news on #vaccines,ProVax
1326233114931302402,How would a COVID-19 vaccine be distributed in Massachusetts?,Neutral
1288764034435645443,"11:11 🕯✨ Return to res, money , abundance, Corona vaccine , academics , new phone , that gent (LOML) 🥺👉🏽👈🏽🕯✨",Neutral
1338885776914997255,We are not in normal times when it comes to Covid-19 pandemic. I would rather the vaccine was being rolled out as quickly as possible to NHS/Care staff & most vulnerable quickly even it takes time for pen pushers doing stats to catch up. Time enough in future to study the data.,ProVax
1325690910005452801,"Can you tell the difference? Emails, texts and adverts for anything from facemasks to vaccines and travel compensation could all be scams.. Learn more on #CovidOnlineSafety #OnlineSafety",AntiVax
1326344476139253760,"1st business day after election called by media and right before stock market opens Pfizer funds its own in house trial that miraculously has positive results for a handful of people. All these ""vaccine studies"" are used to manipulate the stock market. How can no one see this?",AntiVax
1315239997436559361,"12.126 new COVID-19 infections registered in Russia last Friday. Sputnik so called ""Russian vaccine"" is a FAKE. #COVID19 #coronavirus #SputnikV #russianvaccine #Putin #Russia",AntiVax
1328055678225805313,"And we need rapid, home, frequent antigen testing. To use as a bridge to get us from now to the other side of the vaccine and beyond if necessary. DPA #coronavirus #COVID19",ProVax
1271488782647341057,"OMG and governments listen to this 🤡 ? Don't know why I'm still surprised though, since #BillGates is aloud to vaccine everyone globally against #covid-19 in the near future ...",AntiVax
1326148930321719297,BioNTech the German company behind the potential Covid-19 vaccine. #BioNTech #Pfizer #Covid19Vaccine,Neutral
1327398105277337601,"Just got an email from the department asking for volunteers to be part of studies for Covid-19 vaccines. Pays $1,200. Is it ethical to ask students to do this? As most could/need the money. Would you do it if it was free?",Neutral
1337182854007152642,And should since they risk their butts for ours.... Truck Drivers Could Be Among Earliest to Get COVID-19 Vaccine via,ProVax
1325939587525578752,The virus can hijack the immune system. This is a new coronavirus that we still know little about. Could the second infection be worse? Could the vaccine make the virus stronger? How do they know the vaccine works? There's been too little time to check the safety to be honest.,AntiVax
1326157678402564098,"If you want a vaccine you get one, I don’t need one. I’ve a strong immune system. I don’t get the flu vaccine and flu is worse than Covid-19",AntiVax
1268940950908424199,"probabalistic Political solution may be happened only when oil facility hand over to UN recognised goverment.Otherwise like create vaccine for corona, a vaccine may be made for you (sir)",Neutral
1296788231665541120,Times of India: Govt eyes 50 lakh doses of Covid-19 vaccine in 1st order. via,ProVax
1326154145934569479,"Covid-19 has ruined so many people's lives, but also derailed our travel plans for this year and for so many of us, who wanted to travel overseas, but couldn't, due to the infection rates spiralling, lack of testing facilities at airports &amp; with no vaccine... but that is all set",ProVax
1325878299936120838,Good News: Pfizer COVID-19 vaccine 90 percent effective in phase 3,ProVax
1331021561986473985,"We're always looking for local connections here at The latest: >> on Biden's pick for Dir of Natl' Intelligence, who owned a bookstore here: >> on AstraZeneca's vaccine being made here:",Neutral
1296241188823953409,"So.... I should have got the keys to my new house last month and because of the covid and lockdown, the construction has been delayed. Im hoping the vaccine can be mass produce soon.",ProVax
1326223807170932742,"Cruise bookings upward thrust on coronavirus vaccine information, Norwegian Cruise Line CEO says",Neutral
1326634735980978178,Petition: Prevent any restrictions on those who refuse a Covid-19 vaccination,AntiVax
1326080937222955009,"😂 l vowed kuti coronavirus or not, l will be in Mutare froma January to May come next year. But anyway, BBC yati 43. K people were given a vaccine and it's 90% effective. There's hope",ProVax
1283399660816740353,"I renew my urgent plea to OPPOSE any Covid-19 vaccine that contains the DNA of aborted children. The lives of these innocent unborn children have already been taken unjustly, we must oppose the use of their bodies to develop vaccines. Go to for more...",Neutral
1336351819363135489,"Meanwhile our failure to purchase more from Pfizer means thousands more Americans will die this year. But sure, it’s a good strategy.",ProVax
1325719501992816640,Of course she is going to claim vaccines will save us all!,AntiVax
1329131948913143808,"A vaccine for COVID-19 is months away for the general population in South Carolina but will be provided at no cost, state officials announced on Wednesday. Here's how distribution will work.",Neutral
1327656031330185216,Cuomo is the one blocking the vaccine from NY. He said it on tv. Anybody trying to demonize this cure for political reasons isn't just a political hack; they're literally killers.,ProVax
1337588364552384512,They want me to volunteer to give COVID vaccines in nursing homes... I don’t even trust nursing homes care to their patients & I don’t trust the vaccine. This is a lose lose.,AntiVax
1326124468679237632,"Well, if this is true. I hope that the Government will equitably distribute the vaccines. Not only for those who have the power and money to avail.",ProVax
1330546684376584194,Yes. Pfizer's is the vax I was referring to. Moderna is the vax that will be the magic bullet. Luckily it can be used with a pneumatic injection device as well.,ProVax
1325770767733284864,"Access to COVID-19 vaccine and treatment must be made available to all who need them, within and across countries, especially those in vulnerable situations or living in poverty.",ProVax
1326007681325424641,"""The main issue is that the vaccine, which is based on a novel technology that uses synthetic mRNA to activate the immune system against the virus, needs to be kept at minus 70 degrees Celsius"" 😶 #Pfizer #COVID19",Neutral
1325770891591081989,"Such a groundbreaking day! Finally after nearly a year since CoronaVirus first was discovered, we now might be on the way to having a vaccine sooner than we thought! Huge respect to all the volunteers who trialed this vaccine! Your works paid off 💕💕",ProVax
1334504927843016705,let the City Girls get the vaccine then we can talk 😜,Neutral
1325861169446400001,"Herd immunity crowd - you are more than welcome to keep on making your Great Declarations. I'll have the vaccine, thanks. #COVID19 #vaccine",ProVax
1325818980485877760,"You know...even pfizer wants nothing to do with you...they aren't a part of your smokescreen ""operation warp speed"" program.",Neutral
1337957840288423936,Yesss. I get the mistrust but I also have learned more about the science and understand that the risks of getting covid are much worse than the vaccine side effects.,ProVax
1343715538879586306,A week ago health experts and prisons were sounding the alarm due to the explosion of COVID in prisons and Cuomo excluded prisoners from vaccines. Prisons-nursing homes -Petri dishes. NYPost the only report on your outrage. Faux Stefanik does not care about COVID,Neutral
1329097897158258689,"Dow edges higher as Pfizer touts vaccine trial, Boeing shares jump",Neutral
1338990683286360065,How long will it take for life to return to normal after the Covid vaccine rollout?' | via,ProVax
1331706709568614403,Robert F. Kennedy Jr: COVID19 vaccine should be avoided at all cost a través de,AntiVax
1342371442709684224,The dark days of Covid-19 are receding with new vaccines and Brexit is over so let there be light and a happy Christmas to all and a happy new year.,ProVax
1325805526681350144,"A vaccine that is 90% effective would allow us to easily achieve true herd immunity. Even if we had a worryingly significant number of anti-vaxx / anti-science lunatics in our society. Which is fortunate, because we do. #Pfizervaccine #Pfizer #COVID19 #coronavirus #ireland",ProVax
1326142571068993537,Why no vax ? ) Covid 19 is not a HCID. 2) The survival rate is 99.8% 3) The last coronavirus pandemic the virus evolved to be less harmful not more &amp; then vanished 5)T cell immunity lasts between 5-10 years so why bother? 6) I am not going to have an RNA vaccine changing my DNA,AntiVax
1330818894064480257,"BREAKING: OXFORD-Astrazeneca, a COVID-19 vaccine, is 90% effective according to preliminary data. KENYA is one of the Countries in the world where Oxford trials is being conducted.",ProVax
1326202772329439232,I’m Still super skeptical...no vaccine for me in the near future or maybe ever.,AntiVax
1325858382142713858,"If this really is biden's plan then, I'll be the first to say that I will not take a vaccine that's mandated. No gov't, whether from left or rightis going to dictate me how to live. Oh, I'll also refuse the mask. I don't care.",AntiVax
1337427337609142277,CDC Investigates Potential Link Between ‘Forever Chemicals’ and Decreased Effectiveness of Covid-19 Vaccines,Neutral
1299578086501969920,COVID-19: Cambridge University working on a vaccine which can fight all coronaviruses | The Times of India,ProVax
1326206232890241025,"Pfizer, BioNTech COVID-19 vaccine trials raise hopes for ‘early’ 2021 delivery #COVID19 #vaccine via",Neutral
1326106738710503426,A vaccine against Covid-19 - brilliant! With luck it’ll immunise us against further Farage too!,ProVax
1340113814898036737,"You probably need it more than I do because the supply is finite and you would be more than likely to come into contact with covid-19. It's just logistics. I might be third or possibly second. But yes, I do want that vaccine as well. [..]",ProVax
1342012681411182597,2 days ago i opened SA. And today I come to know that I can't use HDFC UPI SERVICE BECAUSE MY SMARTPHONE IS RUNNING ON ANDROID 10. A article also published on this in FEB 2020. In the meantime your TECH TEAM IS BUSY IN MAKING CORONA VIRUS VACCINE. YA! TELL ME...,Neutral
1339719140395900929,Or reply to Pfizer's pleas about where to ship the doses they have in the warehouse.,Neutral
1325874804445093896,"It will be the fastest vaccine development and distribution ever. As the world awaits a #COVID19 vaccine, has begun laying the groundwork for the safe delivery of the eventual vaccine by prepositioning syringes around the globe. #VaccinesWork",ProVax
1329762662557896704,NEW: #Pfizer will request emergency use approval from the FDA for its coronavirus vaccine today. The company says it can produce up to 50 million doses by years end. $PFE #CovidVaccine #pharmaceuticals,Neutral
1341434921894768645,"Anyways, maybe I’ll get the COVID-19 vaccine before my stamps.",ProVax
1341550527138721792,Like maybe one that facilitates the fast development of a vaccine for covid.,ProVax
1239782884166324226,"Covid-19 didn't exist... This was ""A"" coronavirus vaccine.",AntiVax
1311086646742396929,"panish flu Start of contagion: 1918 End of contagion: 1920, without medicine or treatment or vaccine, only face masks and distancing, the CCP VIRUS (covid-19) date of beginning November 2019 end of this is not known. REALLY science is out of date at 102 years and what is for",AntiVax
1325870471989047297,"They thought to mangle us 2-3 years with that #COVID19 shit. After they realized its not working how they planned, they now have vaccines ready for us. Some ready shit of poison to put it in our body. F.cking as.h. i will leave the city and live in forest if its necessary.",AntiVax
1325770286705369089,"HOORAY! Pfizer and BioNTech have just announced successful vaccine development at the fastest pace ever! This Coronavirus vaccine proved to be more than 90% effective in their completed trial, which is extremely high! via",ProVax
1326180325941268488,Is anyone actually going to take this vaccine!??? ... 🤔... I’m by no means an anti-vaxer but I will definitely not be keen to be a human guinea pig! #COVID19 #covidvaccine #Covid19UK #coronavirus,AntiVax
1292440642107445249,"This has been true for all viruses in history. We must come to herd immunity. Vaccine is one option but timescale unclear, other is for the virus to run out of hosts and peter out which has virtually happened in London with barely any new admissions for Covid in the capital.",ProVax
1326541838967218176,"As markets rallied after the news of a potential COVID vaccine on Monday, whilst lockdown continues in England. What are tipsters backing this week? Here’s the top ‘Buy’ tip from the last 7 days…",Neutral
1325820828504748033,"It's a miracle! Over night, Bill Gates, umm I mean Joe Biden managed to create a Covid-19 vaccine. No thanks, I'll pass on their poison.",AntiVax
1325992175218417665,"LOL, not a chance I would get any vaccine let alone the biggest fraud vaccine in the world.",AntiVax
1325676230654504988,Inside the effort to get Americans a COVID-19 vaccine David Martin reports on the military efforts underway to inoculate 300 million Americans with an anticipated COVID-19 vaccine.,Neutral
1325903830815531009,"Pfizer did mot take part in your program to develop a vaccine. Stupublicans will stop at nothing to con the public. As someone who worked with pharmaceutical companies for years, I trust Pfizer much more than I trust pence.",ProVax
1326202758538670080,Do not take the vaccine... not just yet!,AntiVax
1333147480293322752,How mapping technology and location intelligence will help COVID-19 vaccine distribution via #COVID19,Neutral
1315025607642820610,"Relative ""Safe"" maybe after 10-13 years of testing.Impossible to have a safe vaccine after just 1-2 years. That is worse odds than playing russian rullete with the human health. It`s a doomed vaccine to the human health that will also destroy the DNA of each human who takes it.",AntiVax
1335438863804866565,When’s the release date for the covid-19 vaccine. I’m trying to preorder.,ProVax
1326123893690490880,"There is no evidence that the Pfizer vaccine reduces infection or transmission, only disease symptoms. It seems reasonable to hope that it might also reduce transmission, but since this coronavirus can spread asymptotically it might not make much of a dent.",Neutral
1333945927636316161,New post (North Korean hackers target COVID-19 vaccine maker AstraZeneca: Report) has been published on BuzzyBuzz -,Neutral
1335326164710268932,"COVID-19 vaccines may be less effective for racial minorities, suggest computer scientists",Neutral
1326188805645332482,"AVOID LETHAL INJECTION (BigPharm 🇮🇱 vaccine) that'll WIPE OUT IMMUNE SYSTEM... Corona is common. COVID-19 is fake. 5G radiation poisoning is ""covid"". ALL MEDIA = 🇮🇱 DEPOPULATION OF BILLIONS by Rothschild soon. 5G invented in 🇮🇱, they do NOT have active 5G &amp; invented it",AntiVax
1325869019140907010,"The same Dr. Fauci that said that the majority of these positive COVID-19 cases are nothing more than false positives. The campaign to get people to take that poison vaccine will fail. Thank goodness in 2021, you're up for re-election. #voteMurphyout",AntiVax
1336009015344631808,On #AppleNewsToday: • How the wealthy could get a #COVID19 vaccine first • What the future of movie theaters could look like • Possible answers about how life began on Earth Listen to the show on Apple News:,Neutral
1272432984998776838,Vaccine: A suspension of live attenuated or killed organisms (bacteria viruses parasites) which stimulate the immune response to prevent infection.,Neutral
1325770889443553280,"This is big news and a very positive Development Covid-19 vaccine candidate is 90% effective, says manufacturer",ProVax
1335964225831886849,"This is your chance to get involved with and support the mass #vaccination programme! If you want to play a vital role in getting the country through #COVID19, then this is an ideal opportunity for you!",Neutral
1328092825720815616,"Not interested in vaccine either. Would rather be infected than risk a fast tracked vaccine. I read up on nanospheres. Thought provoking technology ripe for criminal abuse. 2020 taught me a lot. Do not trust the govt, staying out of the Justice system is paramount",AntiVax
1325716218406457344,That's not all. You will be mandatory vaccinated with untested COVID-19 vaccine because the husband of soon to be your POTUS (we know that Biden won't last) is pharma lawyer. It's not going to be only NY for sure. It is well known as well.,AntiVax
1325783886949986304,This could be a massive Global breakthrough!!!!!!!!!!!! #FuckCoronaVirus Coronavirus: Pfizer vaccine found to be 90% effective in 'great day for science and humanity',ProVax
1325707876049035265,"A vaccine is not a given.“Basically, we have no track record of successfully developing a coronavirus-specific vaccine, let alone a COVID-19-specific vaccine. We also are not entirely sure what portion of the COVID-19 virus particle should be targeted.” Or if antibodies persist.",AntiVax
1344296073393827840,"It is, and there are reasons why the many varieties of the ""common"" cold are so hard to pin down. Perhaps the intensive research into covid vaccines will lead to treatments for colds, norovirus, etc.",ProVax
1293560953267728396,"Lunatics are taking it way too far! Shill Marc Siegel (since Drs take an oath not to harm, he shouldn't be called Dr) wants kids to wear a yellow button if they have not had the COVID vaccine - ""No Hugs Please"" because they are untouchables. Very shameful",Neutral
1336747517250244611,"Today, the Baker Administration released details of its plans to distribute the COVID-19 vaccine. 3 phases of distribution will prioritize healthcare workers, first responders, older adults, K-12 educators, and people with comorbidities. Learn more:",ProVax
1330359566475915266,Anybody who wants to op out of #vaccines should be able to. Period,AntiVax
1328136353448603648,"But he literally had nothing to do with it. It was all Pfizer. They were not part of Operation Warp Speed, and damn you, who ever came up with that asinine name!",ProVax
1325673553015025664,understand coronavirus vaccine and the three vaccine candidates now. Coronavirus Vaccines Candidates works only under these conditions.,Neutral
1325818640613117952,⁦@BorisJohnson⁩ #vaccines #bankers #greed #FreedomOfSpeech #life #HumanRights #inoculation #DNA #infertility #COVID19 🦠 He said there are already microscopic technologies that can enter the bloodstream🩸💉🧿 Boris🤦🏽‍♀️...Your words? 😏,AntiVax
1325942190539943937,Tom from Widnes won’t be having the COVID-19 vaccine because he doesn’t know what’s in it 😂. Like he knows what’s actually in paracetamol or fucking fish fingers. Grow up Tom conspiracy theorists are not super intelligent visionaries.,ProVax
1332854975718961154,All they’re doing is testing to see if this COVID-19 vaccine will minimize common cold symptoms. They are not actually ensuring the vaccine will prevent serious COVID-19 complications.,AntiVax
1325721707441651713,Why not Dental Students ? We are equally at a risk of getting infected by covid19 because we deal with working in the oral cavity and many of our instruments work by producing Aerosols. #COVID19India #coronavirusvaccine #COVAXIN #dental,ProVax
1246107515168755712,"Last night watched your show. You said no cures for covid-19. Not TRUE. While pushing the vaccine/drug narrative you do a disservice to those infected by ignoring 1. Intravenous Vitamin C used by China and hospitals in NYC, 2. Cuba uses interferon successfully",AntiVax
1335308785217384455,Lawd: MIT Study: Covid-19 Vaccines Less Effective For Blacks & Asians!! - MTO News,Neutral
1325803875920564224,"OK, lets get started with the vaccine and open the world back up",ProVax
1325986824636960768,Trump blocking new vaccine,Neutral
1335736680100360201,Bahrain becomes second nation to approve Pfizer-BioTech coronavirus vaccine #BioTech via,Neutral
1325878956168540166,Good to know. But not taking any vaccine. But for those gullible ones go ahead. Most of them like free anyway,AntiVax
1327071047091249152,This is the part I *really* don't get about the opposition to #COVID19 public health measures in the Plains and upper Midwest --&gt; these areas are not far away from overwhelmed hospital systems -- they'll also be some of the hardest to vaccinate.,ProVax
1325828109220769793,No way I'm taking a vaccine that Joe Biden tells me I need take.,AntiVax
1250119728644927490,The United Kingdom of Minnesota and Northern Michigan has declared war on Mid Dakota Casus belli: corona vaccine shipments,Neutral
1329484755604267011,"I’ve known people vaccinated for COVID. 100% willing, yes. 100% informed, not sure.",ProVax
1328390766100615175,Russia focuses on freeze-dried vaccine doses as transport fix #COVID19 #Vaccine #Immunisation #Pandemic #PublicHealth,Neutral
1329213271199477760,"Investors are looking past the presidential election and toward a future with a safe and effective COVID-19 vaccine, according to Ameriprise Chief Market Strategist David Joy.",Neutral
1326717891660615682,Grand Forks preparing its COVID-19 vaccine distribution plan,Neutral
1263454221564653570,"Rebecca, the vaccine is a big if. Scientists are hopeful, but it may not happen. There are no corona virus vaccines.",AntiVax
1326128262825865223,Coronaviruses vaccines have ADE side effects. They can in some cases actually give you the disease. This is especially true if you have already had the flu vaccine. This is why in 20 years of research no vaccine has been made before...,AntiVax
1329132022720237579,"WAIT WHAT?! NEXT YEAR?! ""Vast majority' of Canadians could access COVID-19 vaccine by late 2021""",ProVax
1293621343284424704,Russian corona vaccine is ‘The leap’ which US did by landing man on the moon 🌓 if you trust earlier leap why can’t you trust their😊😊,ProVax
1326190228428754944,Wao! Great news... coronavirus vaccine is 90% effective...,ProVax
1330324599230361603,Moderna to charge $25-$37 for COVID-19 vaccine: CEO tells paper - Reuters,Neutral
1297858650564898816,I don’t know you but I along with your family and friends are so glad you survived. I just wish the was more support and intervention for people with mental health issues. Unlike COVID-19 mental health issues will never be defeated with a vaccine. I salute you SPC.,ProVax
1326224356293414914,Ethicist Suggests People Should Be Paid to Accept COVID-19 Vaccine $CNSP #biomed #vaccine,AntiVax
1343627922058317829,There is a lot of skepticism about the covid vaccine and yet some liberals are wishing there were even fewer vaccine regulations.,Neutral
1279425219078258690,"I don't even think we'll get herd-immunity at all not even with a vaccine, this is a Corona virus at the end of the day. We still haven't gotten herd-immunity with the other common cold virus.",Neutral
1329844774535372804,"Give us a break. had no role in developing the vivid vaccine. No, the vaccines should absolutely NOT be named after Trump. Maybe name after the victims of #COVID19 who he ignored.",Neutral
1329095536247328768,"Our only hope is a mandatory vaccine, which of course is going to be a problem with #Covidiots 😒 Denver's coronavirus restrictions to tighten (again) in coming days, including banning indoor dining, but still no stay-at-home order via",ProVax
1281724215255695361,"So far over the past 5-10 years, NO ONE has created a successful vaccine for any of the RNA-based (Covid-type) viruses (SARS, MURS, flu, etc.), and they’re still working to do so.",AntiVax
1302651295006822400,"No, it’s as low as in December, you know, before COVID was here according to you guys. So what the hell are you doing? Why are businesses and people continuing to suffer? Shutting down until a vaccine was not what we agreed to. This is criminal.",Neutral
1339659752704536580,An Associated Press review of each state’s COVID-19 vaccine distribution plans shows that Tennessee alone has specified it will hold back a small portion in “case of spoilage of vaccine shipped to facilities.”,Neutral
1250525289588723712,"Has anyone asked the following? we know COVID-19 is similar ( close evolutionary relatives ) to the cold, is it possible that there would be no vaccine? This article indicates a possible outcome.",Neutral
1341464060009725952,"Why is it so complicated? The vaccine should go to whichever group would help to facilitate the decrease of the overall number of deaths. EZ. If that means giving it to people who are less likely to die from covid but more likely to spread, then so be it...",ProVax
1332357025033031681,On “The World Ahead” podcast: -When will there be a global roll-out of a coronavirus vaccine? -What regulatory and logistical obstacles must be overcome? -How will political and economic factors govern vaccine distribution?,Neutral
1325770263087243265,Amazing! The scaling up of this is astounding. #COVID19 #CovidVaccine BBC News - Covid vaccine: First vaccine offers 90% protection,ProVax
1329048964142796800,#COVID19 vaccine update 💉,Neutral
1325851495418499079,"Covid-19 is also altering your genes, better the vaccine which has had a trial of 40,000 people with no serious side effects than a virus which has killed hundreds of thousands worldwide.",ProVax
1335630054152343555,its a shame the covid vaccine is going to the brits first because the number one side effect is crooked teeth and increased nationalism,Neutral
1336054494451404809,"If you’ve ever been in a mosh circa 2013, don’t worry ab what’s in the #COVID19 vaccine.",ProVax
1285819922199785472,The US justice department has accused China of sponsoring hackers who are targeting labs developing Covid-19 vaccines.Officials have charged two Chinese men who allegedly spied on US companies doing coronavirus research and got help from state agents .,Neutral
1325893924750155777,"Easing worries about the safety of a COVID-19 vaccine is paramount for health care professionals, especially now as some good news came about one company's trials.",ProVax
1326135382426202113,"While this is great news, it is important to note that Operation Warp Speed contributed $0 to the development of this vaccine. It was largely funded by the German gov’t. The US did, however, agree to purchase ~$2B worth of vaccine once developed.",ProVax
1325683343447388160,What a pity the evidence currently indicates that having COVID-19 doesn't confer immunity from reinfection - definitely not for life and possibly not even for a few months. If there's no immunity there's no HERD immunity. Immunity can only work if there's an effective vaccine.,ProVax
1325797294210478085,No vaccine for me.,AntiVax
1326040550957588480,I will not be taking this COVID-19 vaccine. A vaccine under 12 months is suicide. Anyone that disagrees feel free to take it first and allow me to apply technology to track every metric I can. #YouFirst,AntiVax
1331823470196318208,"a lot to be thankful for - normalizing china/US relations, covid-19 vaccine in sight, trillions of excess liquidity going into markets, easy comps going into next year, have a happy thanksgiving everyone!",ProVax
1331195252061954049,"I know a few of my pals aren’t certain about the vaccine but pls read this thread! I know isn’t an epidemiologist or immunologist but he speaks so much sense (cus guess what guys, he listens to scientists!)",ProVax
1325826796948844544,You are incorrect they stayed clesr of involvement.... check with them if you dont believe it,Neutral
1325770370188668929,This is a great news on #COVID19 vaccine.,ProVax
1332023533489303558,"Over 2,000 deaths a day from COVID-19 is not worth mentioning. What’s the matter with you, Sycophant? Smaller hands? Sick! The media has been all over the hopeful excitement about vaccines. Even when Media gives Trump credit, you twist it as negative w disinformation.",ProVax
1303473436904300544,I just don't tolerate COVID-19 conspiracies. I don't care if they come from my students or fellow teachers or admin. This is not a hoax. There really are thousands of dead people. Masks & social distancing work. A good vaccine will take a while. Our leaders should have united us.,Neutral
1325861355505606656,"You're misunderstanding. The question was how many of the 94 people who caught Covid-19 were vaccinated indicating that the vaccine did not protect them. They did not answer the question, but given the 90% effectiveness claim, it must be mostly placebo people who got sick.",AntiVax
1285957166877208576,Nothing is free. Not free college or anything else. We Victors pay the tab for the so called victims. 🤦‍♂️,Neutral
1325675382188593152,"the gsa adminstrator is not following the law, but apparently taking direction from trump, and not signing the required documents to begin the transition. the delay is affecting many things, including covid19 vaccine distribution. unconscionable.",Neutral
1325897696679485441,Ahh I will ALWAYS welcome more good news at this point 😭 worth the read! 4 more encouraging things re: Pfizer's #COVID19 vaccine 1️⃣ probably got the right target! 2️⃣ evidence for mRNA vaccines! 3️⃣ confidence in a COVID vaccine! 4️⃣ good news for Pfizer in particular!,ProVax
1328329002264702978,Moderna vaccine found highly effective against Covid-19 #coronavirus #covid-19 #vaccine #virus,ProVax
1262085270935134209,I’ll just check and see if I have any AstraZeneca shares…,Neutral
1329071228380917760,"Chinese Covid-19 vaccine also found safe, induces immune response - world news - Hindustan Times",Neutral
1336721400145584129,"*This year we have covid *and* the flu. The flu hasn't gone anywhere. *Covid is deadlier, has much worse long-term effects, and it's more contagious. *There is a vaccine for the flu.",Neutral
1333807225849188352,This is a great approach for speaking about #CovidVaccine hesitancy! #IDTwitter #MedTwitter,Neutral
1241164006565515265,"There are really people out here trying to make money off the COVID-19 vaccine? Like how selfish can you be, WE ARE IN A TIME OF CRISIS AND YOU CAN ONLY THINK OF YOURSELF?? what a fucking world we live in dude",ProVax
1326079529044021249,"News of a vaccine put a big smile on my face yesterday - it’s still very early days, but there is a light at the end of the tunnel.",ProVax
1327256542731649029,Microsoft says hackers backed by Russia and North Korea targeted COVID-19 vaccine makers,Neutral
1343052329411600390,"As a nurse of 45 yrs, what were you thinking skipping the line to receive a Covid vaccine ahead of nurses & doctors after denying Covid as a serious virus for months? You sir, need to be voted out of office. Stop sending us your bible quotes sir.",ProVax
1333476577531863042,Top story: Moderna to apply today for FDA authorization for its Covid-19 vaccine - CNN see more,ProVax
1325693012786114560,No to Gates of Hell’s vaccines! ☠️,AntiVax
1262470370776485888,The first hints that a vaccine can train people's immune system to fight #coronavirus have been reported by a company in the US. Moderna said neutralising antibodies were found in the first eight people who took part in their safety trials. via,ProVax
1296486879651663872,It’s not a vaccine if it hasn’t cleared all trial phases! Russia looking for partnership with India to produce #Covidvaccine : RDIF CEO,Neutral
1328368776618905601,Dow jumps 360 points on Moderna COVID-19 vaccine news via,Neutral
1329117674098528256,"Well the long term side effect of getting Covid-19 is pretty bad, so I'll take my chances with a vaccine that will save millions of lives and end this awful pandemic! If health Canada and they experts say its safe I trust them.",ProVax
1326080244172935168,Time needs to be given to see if these vaccines produced in so many countries have any nasty side-effects as so many drugs can. Have people forgotten thalidomide and it’s devastating effects on unborn children?,AntiVax
1245852034131054597,"ok guys here ""FUNDING INFORMATION National Institutes of Health (NIH) provided funding to Peter Daszak and Zheng-Li Shi under grant number NIAID R01AI110964.""",Neutral
1326124495384539137,No Thanks! Does Bill Gates own Pfizer Inc? Relationship between tycoon and potential COVID-19 vaccine explained! – HITC,AntiVax
1336136808330096641,"Amid history of mistreatment, doctors struggle to sell Black Americans on coronavirus vaccine",Neutral
1333810588967981062,We’re making history! Moderna will apply for emergency FDA vaccine approval. Read this article to find out more! Covid-19 News: Live Updates - The New York Times (https://t.co/BFo0bDTap4),ProVax
1265473826529435648,What is Spanish-Cov19? There may or may not be a vaccine for COVID-19. No one wants to talk about that though because it means herd immunity and the deaths of millions are what will be required.,Neutral
1251562653761196032,"Must Watch: Latest German #COVID19 analysis explained #Vaccine ""Corona is just getting started"" #covid19 (Corona geht gerade erst los, English CAPTIONS NEEDED)",Neutral
1326157339699916801,"how can people sit there and be like ""yeah it's not fake I won't take it"". What do u know that the specialists dont 🤣 thought we wanted a vaccine to go back to how life was lol?",ProVax
