id,tweet,label
1325911053620944898,"never mind the vaccine, I'm more shocked at Sarah Montague in a hoody! on radio 4! https://t.co/ZbvefV4WAT",1
1326042563116085248,Trump says Pfizer withheld announcement on COVID-19 vaccine before election https://t.co/Bzh3sFFSMW https://t.co/kxa7LyeOjK,1
1327656031330185216,"Cuomo is the one blocking the vaccine from NY.
 He said it on tv. 
 Anybody trying to demonize this cure for political reasons isn't just a political hack; they're literally killers. https://t.co/bvTB1ITfQI",0
1336232515351273474,@AlchemyCrewLtd @HealthTechMag @sbmeunier @digitalcloudgal @IrmaRaste thanks for sharing  I totally agree  #security is critical Read my overview of contact tracing:  https://t.co/1R4rtjZxuR #COVID19 #CovidVaccine #pandemic #pandemia #privacy #trust,1
1328820467709435907,"53% of SquareOff users would support a statewide #curfew to help prevent the spread of #coronavirus. Do you agree? See what people are saying, and express your opinion at https://t.co/qH6ixEL2Hv
#Covid19 #Quarantine #vaccine https://t.co/ALUa2F8Pad",1
1325792196386312193,"Nice to hear about the Covid-19 vaccine progress. Now can we get some booster shots for late capitalism so we're not right fucking back here in a few years time? Sincerely, a revolutionary xoxo",0
1326259432662183944,"@Drift0r @OGXRAYZ Pfizer & BioNTech tested 4 RNA vaccines in a clinical trial & reported results from 1 of them. It uses a modified strand of RNA that codes for the spike protein found on the surface of the C19, w/ a tweak to its genetic code to increase its ability to trigger an immune response.",1
1326080244172935168,Time needs to be given to see if these  vaccines produced in so many countries have any nasty side-effects as so many drugs can. Have people forgotten thalidomide and it’s devastating effects on unborn children? https://t.co/03zHGhYm8L,2
1327430962372775936,New York Governor Andrew Cuomo responds to Trump's statement about delaying delivery of COVID-19 vaccine to his state  https://t.co/zM6H3XbvVw,1
1317870653110890496,"In a year or two, after we have a vaccine for CoVid & the opportunity to reflect on life since March 2020, we are going to see that this was one of the most disruptive events of our lifetimes, one that literally changed EVERYTHING about how we live our lives.",0
1313233342469410816,@LBC @ianpaynesport 90% tax on all profits made from the COVID vaccine coming our way 😷  https://t.co/nEQ3ezYcye,1
1293688039152275457,"pÅpa Putin says he tested this on his daughter…….so I believe him, KKKinda like I believe TR☭MP tested hydroxychloroquine on herself for a week. JK, I don't. Russian Covid-19 vaccine ‘could kill the acceptance of vaccination if it goes wrong’  https://t.co/DHbQ1LxM3r via @Yahoo",1
1327194323541225475,"@drphilhammond Actually it isn't time critical, Pfizer have stated it came stay at refrigerator temperature for 5 days and still be given. Therefore after manufacture, if stored frozen will be absolutely fine for an extended period.  This is just scaremongering from a remainer",0
1329232896415191042,"Protect our Children!
📚 End the digital divide
💉 Guarantee access to vaccines
🧠 Look after their mental health 
🌍 Tackle climate change 
💵 Provide a safety net 
☮️ Uphold the global ceasefire

Follow these simple steps and #reimagine a better world #ForEveryChild. https://t.co/NjsUtZUmWY",0
1325847206633459714,A vaccine with a 90% effective rate for a virus with a 94%-99% survival rate (depending on your age) equals what??  poisoning yourself for no reason. #opinion #COVID19,2
1339766399066116097,I don't care what folks and Karens & Kens say about the Vaccine..I'M GETTING IT  This COVID been outta control,0
1326064371362013189,"1 billion+ people in China and NO vaccine needed~AMAZxiNG!
#vaccinenotneeded
Fu€king Joke!!! 
$$$$$$Drug companies!!!!
#WTFU https://t.co/WLY1GiqAnU",2
1325608698845257729,Watching 60Minutes & not feeling confident in what I’m hearing from the guests regarding the vaccine process for Covid-19.,2
1325938092134592512,"Great news, followed by good news on the COVID-19 vaccine. 2021 could be a good year when @BorisJohnson can get back to the manifesto and start using the 80 majority to shake the tree 👍👏 @Jacob_Rees_Mogg @michaelgove @DominicRaab @RishiSunak @pritipatel https://t.co/YBgSVjiPDk",0
1325713237694836736,"No coronavirus vaccine for common people till 2022, Covid won't vanish, says AIIMS Director Randeep Guleria - Coronavirus Outbreak News https://t.co/Cm7fOnlDgh So what happens to false promises made by NDA leaders to Bihar people?",1
1339486921710419969,It is well known that viruses and bacterias are getting antibiotic/medicine resistant year after year so I am wondering: have you thought that from now on every new flu strain would be fatal as #COVID19 has been?  #vaccine #covid #flu #season #wondering,1
1326538811250151424,"this whole covid thing was just way to take trump out of office. the vaccine comes out the day joe biden is in office. this vaccine was prolly ready for months, but they’ve been waiting for covid to get worse and worse just to get trump out of office. it’s smart i’ll give em that",1
1326148595490369536,@rjcrock2003 More like Trump is mad because he couldn’t politicize the Vaccine. US citizens are dying if Pfizer has a workable vaccine 💉 nothing political about that IMO. COVID-19 is not some partisan political entity to be used as propaganda.,0
1325986041929625600,"Look at the Truth about Vaccines @TTAVOfficial. No one is against vaccines. When the additives are animal &amp; human fetal tissues, mercury, aluminum, nickel, formaldehyde etc. Listen to @DrJudyAMikovits on bit chute &amp; read her book “The plague of corruption”. It is at your risk. https://t.co/odM7q6au1G",2
1325776174493159426,The announcement by Pfizer of a potential Covid-19 vaccine can be seen straightaway in the Stock Market....fingers crossed https://t.co/XgWuhA85JW,0
1325893563729764354,@Alinglese Rather take my chances with the vaccine than Coronavirus 😉,0
1325859694418796546,"so, a campaign is launched to discourage other countries from buying a rushed russian 6 month vaccine, to then make a bank on US/UK 9 month rushed vaccine",1
1326127230490193920,"A Covid vaccine manufactured by China? 
No thanks. https://t.co/tFkTNwySkW",2
1325890614815313923,Tentative good news from Vaccine Developer Pfizer! This brief article summarizes how a vaccine is developed... https://t.co/nyfA0kU4QN,0
1325889606932455424,"@DanCrenshawTX You do know that PFizer, the pharmaceutical company that made today's announcement, WASN'T participating in Operation Warp Speed, right?  #TruthWins",1
1325863934495219718,i have the fucking ku klux klan in the south of my country against the vaccine for the coronavirus. why i have to born and live here... https://t.co/Z8qCgflwV5,0
1334055767108972545,@MercedesAMGF1 @GeorgeRussell63 confirmed as Hamilton’s seat and Pfizer announcing vaccine approval in UK.,0
1329038095107420163,"Today they Interviewed me at the Champs-Élysées about my thoughts on the #Covid19 vaccine and like INJECT ME WITH THAT SHIT I HAVE MUSIC TO RELEASE, PERFORM, AND DANCE TO IN ALL THE PLACES OF THE WORLD, NOT TO MENTION HOW BAD I WANT TO HUG AND KISS EVERYONE! 💞🦋🥺🙏🏻",0
1334063748634570754,@IanLabour ....just a different strain of the flu not included in the vaccine. Hence my statement. Coronavirus is a new phenomenon..... As is the vaccine. #coronavirus #CovidVaccine #COVID19 (2/2).,0
1325802583324307460,"Good news already: Biden Coronavirus Task Force named, plan posted on transition website AND a successful vaccine announced!",0
1325811152899747842,"The Covid-deniers, anti-vaxxers, and general tinfoil hat-wearing conspiracy theorists are out in force...l am OK with this, less competition for me to get my vaccine. Personally, I trust the real scientists more than the armchair experts. https://t.co/LAq8DNBE9U",0
1344269194926370822,@MattHancock @UniofOxford @AstraZeneca @MHRAgovuk Headcock the only vaccine we need is one that protects us against you and the rest of this Government! #resign,2
1326091918443483136,"#COVID19 Special Issue review 👇

How does anti-CD20 #immunotherapy for #autoimmune diseases affect the response to COVID-19 and a potential #vaccine?

🔗https://t.co/F5tZNMWVqo https://t.co/MDXpzUFFFY",1
1308363633978748933,The Pentagon funneled Covid relief funds to defense contractors. “states desperately need $6 billion to distribute vaccines to Americans early next year. There remains a severe shortage of N95 masks at numerous U.S. hospitals.” #TrumpLied200KAmericansdied   https://t.co/zzUxC43tZm,1
1327458204788416512,"If you voted for Trump, remember you voted for a man who doesn't think I deserve a COVID vaccine just because of where I live 😌",0
1325855302697291784,Charlie is lying. @pfizer_news ‘s development was independent from US funding.,1
1325696659523657728,"The bulk of vaccines against COVID-19 will be available by end of 2021 to early 2022, vaccine czar and National Task Force Against COVID-19 chief implementer Carlito Galvez Jr. said Monday.

https://t.co/ZeLaWs6xuQ",1
1325781134605684743,"@Catsrule007 as a rule, i am skeptical of all coronavirus vaccine news in 2020",2
1336384707710345229,‼Tune in now to the Operation Warp Speed Summit to learn more about #COVID19 vaccine development and deployment plans.💉 https://t.co/stF2uSQ87q,1
1325840675867275264,"I dontknow about yall, but if they cant find a vaccine for the flu that works or find a cure for things that is taking them many of years working on... why in the hell should I trust the covid19 vaccine?

No way in hell would I take it.",2
1283937212556472320,"~COVID-19 update:  •Moderna coronavirus vaccine safe, induces immune response, early results show no serious side effects among volunteers tested.  •US starts phase 3 trials with 30,000 volunteers on July 27.~   https://t.co/F7k1sQUnVD",0
1334688625452257281,"Although it didn't look like it at first, it seems that novel mRNA vaccines could get us out of the COVID-19 problem; the conventional ones lag behind.  COVID-19 and mRNA Vaccines—First Large Test for a New Approach  https://t.co/MMHWcQBeio via @JAMA_current part of @JAMANetwork",0
1328215937120518147,@cincyteachers @knecessary School in Kentucky or Cincy is for losers. COVID is fake. Herd mentality is better than immunity. Trump's vaccine for the fake virus will enable Proud Boys to MAGA fight for the Supreme Court. Democracy override! 🤦🏾‍♀️🤦‍♂️🗽⚖️💯🇺🇸  #DefenestrateTrump 💥🦶 #PrimetimeDefenestration 💯👏,2
1257691898728366081,Italian Hospital claims to have found Vaccine for Covid the vaccine is neutralizing corona in human cells.,0
1326123893690490880,"@mattyvau @EdmondBurton @DoctorKarl There is no evidence that the Pfizer vaccine reduces infection or transmission, only disease symptoms. It seems reasonable to hope that it might also reduce transmission, but since this coronavirus can spread asymptotically it might not make much of a dent.",1
1335626016870473730,Covid-19 vaccine rumours debunked https://t.co/dP6o9BWTNR,1
1337847577354534912,"@chamath ""Moderna has its own final results ready that confirm the drug’s efficacy rating stays at 94.1%. But the company said that the COVID-19 drug was 100% effective at blocking severe COVID-19"" Read the fine print!  What if you fall into the 5.9% group? Sounds like Nazi tactics.",1
1325860864830951424,"https://t.co/Rl9SfKz1mM

He has a point. I refuse to get this vaccine, and I'm gonna make sure my family don't either, bc I don't trust anything Trump praises. He isn't trustworthy, and the people he supports aren't trustworthy either.",2
1329967713859624960,"Well, if you look at the bigger picture, then you'll begin to see the solutions as they come into view, and that would be helping the American people, and slowing the spread of the coronavirus with the vaccine.",0
1276717605487702016,"Covid19 vaccine could come within 1 year: WHO chief Scientists predict the world may have a Covid-19 vaccine within one year or even a few months earlier, said the Director-General of the World Health Organisation  ....",0
1340009251704504320,"@LiveWire_57 @mikelecouteur @mini_bubbly @JustinTrudeau That’s one vaccine...moderna is online to be approved in days, and Johnson and Johnson’s vaccine, and AstraZeneca early in the new year. So by Q2-Q3, providing distribution goes ok, anyone who wants one, will get one. And those who don’t, don’t get it🤷🏻‍♀️",0
1326182116208517120,no vaccine for children it will be for adults only #COVID19 https://t.co/nRADuX1tTB,1
1326743065315352576,Super cool new work from @BaranLabReads @scrippsresearch @pfizer describing the synthesis of disubstituted bibcyclopentanes as bioisosteres of ortho-/meta-substituted arenes.  Cool new building blocks for medicinal chemists!   https://t.co/1LPZ1sXxMf,1
1329040603129253890,@nypost Pfizer has paid billions due to side effects they claimed wouldn’t happen,2
1329572709739737089,"@TweettyTweets @VincentCrypt46 Yes, I heard someone say maybe the numbers have risen because they put covid in the flu vaccines they have been working so hard to push",2
1333401201459798018,The biotech company Moderna is submitting its promising Covid-19 vaccine to the FDA for emergency use authorization https://t.co/Zxi0W4H5bP,1
1288245017077641216,@RepAndyBiggsAZ @realDonaldTrump So we have flu vaccines and still have the flu. Why are so many pdople pushing for a covid-19 vaccine? What could Gates and Fauci be up to? Don't get the vaccine!,2
1326062267880804352,The replies to this are so fucking depressing. No one is going to take the vaccine. Everyone is dumb. https://t.co/OhQb5a838S,0
1325770250042880000,"Haha Bears are going to be obliterated today!

Remember all those retards who kept saying ""we've never been able to create a vaccine against a Coronavirus, it's impossible""? Get fucked today you absolute idiots!",0
1325879357701840900,Best news about any vaccine. https://t.co/o1XlQfmF6R,0
1327642719318142982,@drphilhammond The company CureVac is also working on a vaccine which may not require the arctic temperatures as Pfizer/BioNtech's vaccine for transport. CureVac's stock price took a big jump after it announced its findings.,0
1256234186278649861,"#Corona #vaccine is our priority No 1. For that to happen quickly, #China has to tell all: Ravi Batra🇺🇸 - Welcome to The South Asian Times  https://t.co/ob78NDLO4g",0
1325903591077531650,"@naaadz_ If you have a valid reason that’s alright but it’s the the ones that have totally lost their minds.. the everyone who believes are sheep, coronavirus isn’t real, vaccines are to track you blah blah just shite😂",0
1328381464594014209,"@_nativeallure @saraghavamian @KamalaHarris @pfizer said they made the vaccine with their own resources, no government involved or paid for it to be produced. Research 🧐 ppl",1
1251561903949832192,"@GovMurphy Governor, the flu vaccine does not prevent the flu, it supposedly makes it less severe if you get it. The CDC admits every year its about 20-40% effective..and not even at the strain that majority of people get. Its completely useless, just like a rushed COVID-19 one would be.",2
1329059374933880839,To all the ignorant fucks that say they won’t take the vaccine: You can’t say that and hope that everyone else will take it so you can be fine by default. Do your part and get vaccinated when the time comes https://t.co/9IZci9Ulu1,0
1325989350853799936,"@alifarhat79 I just hope people know that we won't see any vaccine until next year. They still need to wear and mask, wash their hands and keep a distance.

https://t.co/maxgv1EqUj",1
1316990985247682561,@no_silenced @LeahR77 So the answer is Masks?   Biden says he can stop Corona virus by masks! No vaccines neccessary.   🤪,2
1344630344474112000,@EmergMedDr Then the 1st dose is for nothing. Pfizer need to announce that this is not advisable publicly.,2
1325961254100488192,"I just wanna say, I trust Pfizer when they say they have a really good COVID-19 vaccine, one of my favorite science teachers worked at Pfizer for a while",0
1301615923808346112,"Forget Corona, Corruption is killing kenya. Kenya is a beautiful place with beautiful and loving people, but with Corruption as a pandemic with no Vaccine.#NewsGang",1
1325823812366163969,"Exciting news about a vaccine! Our portfolio is up 1% today, with the FTSEAS rising 5% we are on track for a 0.2 beta meeting our fund objective! Great start to our fund. #ES20070 https://t.co/7viwsYFK1w",0
1339659752704536580,An Associated Press review of each state’s COVID-19 vaccine distribution plans shows that Tennessee alone has specified it will hold back a small portion in “case of spoilage of vaccine shipped to facilities.”,1
1293153718603481089,Russia's COVID vaccine seems about as safe as a carny tilt-a-whirl  https://t.co/mROIj0vTkg,2
1332172591155429377,"AstraZeneca likely to conduct another global trial of its COVID-19 vaccine, CEO says  https://t.co/c7RNgALfmE",1
1334383857643220993,Politicians making false claims about this covid vaccine is totally reckless. Public trust is pivotal in successful take up of this vaccine.  #Covid_19,0
1328711265238216706,"Here's what you need to know for Tuesday, November 17th, including a COVID-19 update for Manitoba, more good news on the vaccine front and more! 
#TomandVicki https://t.co/vbc6tael9f",0
1306332672583708673,"@sosorryforPRing @Lottie_of_doom @karinanniebell @atrupar No no no...Your original point was that he shouldnt be for a Corona vaccine because he thinks vaccines cause autism. But, now you have proven...he has always been totally in favor of vaccines.",1
1325779295948693504,"Dear Antivaxx people: feel free to not have the covid19 vaccine, while I’m waiting for it to jabbed into my veins cause I know how horrendous this virus actually is I’ll pity your pathetic rhetoric that could kill someone else you selfish pricks!!",0
1295354948734136320,The National Intellectual Property Administration reportedly approved the first domestic patent for a vaccine against COVID-19  Inching closer to a much-awaited vaccine   https://t.co/iTMCNXnBAl  https://t.co/u3O4HFL2ME,0
1333478825934536706,"No COVID-19 vaccine, no normal life, UK minister suggests https://t.co/enfalxTwX9",1
1326215192624177153,@JoeBiden @KamalaHarris @JoeBiden Covid-19 vaccine is result of President @realDonaldTrump effort in last period ... He is the king 👑,0
1340929230721454080,"Thoughts with the teams at the MHRA & AZ/Oxford who are reviewing / submitting data for the “Oxford Vaccine”. All team members will be aware of the need for this vaccine, whilst having to stick rigidly to processes & go / no go criteria #oxfordvaccine #AstraZeneca #coronavirusuk",0
1333108141521833992,"COVID-19 is taking friends and loved ones at an alarming rate. It’s good that there is hope in a vaccine. Please wear a mask and wash your hands. To some of us immune compromised, it means the difference between life and death. ❤️❤️✨✨",0
1326213491250900994,@CitrusLeafling get fucked by any of your fav char but only for 10 mins or find the vaccine for coronavirus,0
1303473436904300544,I just don't tolerate COVID-19 conspiracies. I don't care if they come from my students or fellow teachers or admin. This is not a hoax. There really are thousands of dead people. Masks & social distancing work. A good vaccine will take a while. Our leaders should have united us.,1
1328523575016435713,"@melindagates Please look into the PCR tests - they are 80% false positive, and so many cases are incorrectly reported, so many deaths are put as Covid when they're not. With your funding, you can get to the truth, provide treatment, clean water, food, and save lives without vaccines.",2
1338154843429609472,On the topic of Labours bizarre prizes for the “2024 club” remember that Jon Ashworth offered to take the COVID vaccine live on TV the other week as if anyone knows who he is or gives a fuck,1
1328288443185684481,‘Help is coming — and it’s coming soon’: Dr. Fauci outlines when COVID-19 vaccine will be available to all Americans https://t.co/OcFoePV2Qz,0
1329152717021876224,I'll take a COVID-19 vaccine before before I fly on a 737 Max.,0
1325789803003084801,The Dow is set to surge 5% to a record as Pfizer says Covid-19 vaccine is more than 90% effective https://t.co/L6Lt8464SQ,1
1333080417285582849,"@KariTakko @BabiesFree @AhabGhost @jeremyfaust Not quite sure about the new moderna process, but it sounds faster than old school production from eggs, so that could be helpful",1
1293234394853978112,"@pamelafurr Russian vaccine??? HELL NO! I wouldn’t take an American vaccine for CV19. Warpspeed vaccine = alien babies down the road when the girls getting this vaccine, when available, get married and have children down the road. Too much unknown for me and my kids to take this!",2
1325911151008428033,Really good news: Pfizer and BioNTech report that their COVID-19 vaccine is 90% effective https://t.co/qdUPSMkngs via @reason,0
1283556617028399104,"@realDonaldTrump Mr. President, you are one of the hardest working U.S. Presidents I've ever seen much RESPECT Sir; that said..I Will NOT be taking that Vaccine that unfortunately has ties to Gavi or Moderna that goes all the way up to BILL GATES who wants depopulation of humanity#medicalfreedom",2
1326127258726244352,I’m depending on this group and Dr Fauci to tell me a vaccine is safe. https://t.co/UlRc4N3vIX,0
1326115589656555521,So is the global human immune system (@ 99%) still more effective than this vaccine? https://t.co/nnb1Sjm3Ae,2
1329095793953951746,"Should you be paid for getting a #COVID19Vaccine?

Yes, you read that right. Everyone who gets the first wave is still a guinea pig! This is a debate the world needs to have, and soon!

https://t.co/AijDXYd8rm #Vaccines #CoronavirusVaccine #COVIDvaccine #VaccinesWork #COVID19",2
1325808485775368197,"Major, positive news this morning about the effectiveness of a COVID-19 vaccine being developed by the joint effort of Pfizer and BioNTech.",0
1329056298856370177,Pfizer claims final trials of Covid-19 vaccine 95 per cent effective https://t.co/EHWyvPmFqo https://t.co/rbDqClHKkP,1
1333245367584911360,What happens if someone refuses vaccination? Ethicists urge clarity on COVID-19 rollout https://t.co/cdATZjpsJZ,1
1333430424492781574,Moderna files for approval of COVID-19 vaccine in the US and EU  https://t.co/ShIp93e0d8,1
1331263363926663171,Meet the Nigerian doctor who helped Pfizer develop COVID-19 vaccine https://t.co/WX1VUJgsxR,1
1326080246253293569,"Pfizer says its coronavirus vaccine is 90% effective. Here's how that compares to shots for the flu, measles, and more. https://t.co/2AN7kShFLR",1
1325706061727358976,@nathansldennis @buchanan17 @JuliaHB1 @carlheneghan True different viruses but Coronavirus is not new. This is not unique. All viruses reach an endemic phase after the majority have achieved immunity but it continues to circulate...it doesn’t have a pandemic type infection curve. By definition not 100% have had it hence vaccines.,2
1325770478636703744,"@piersmorgan What a load of crap, let me know when they find a vaccine for the common cold, which is ALSO a Coronavirus!",2
1338988905593511936,@paulvieira @TheDuggerD What are the plans for the rollout of the Moderna  vaccine to the general public in Canada ? I understand the first batch going to territories & Northern communities.,1
1325813899313213444,I’m not taking no damn rushed vaccine idc who approves it https://t.co/kFeMQmYkvk,2
1325718078227951617,"💾 ⓈⓀⓎ ⓉⒺⒸⒽ Britons should be paid to take COVID-19 vaccine, says Oxford professor - https://t.co/Mi6Pc4nwmz",2
1335123242533543936,Will you authorize a COVID-19 vaccine for a relative in a nursing home? Ask these questions first https://t.co/OQ1hfVjSq1 #ETF #tracker,1
1329963722769625088,"US coronavirus hospitalizations hit record high  of 20,000 as nation looks to a potential vaccine
https://t.co/c3HgcvsEBi",1
1333484228848193536,Covid-19 vaccine trial volunteer alleges side effects; DCGI and ethics committee probing matter; Serum Institute rejects charge | India News - Times of India https://t.co/kLdwjHrfNq,1
1335018568333873152,RNA Covid-19 vaccines will not change your DNA  https://t.co/3M3ci7ipWw via @FullFact,0
1279425219078258690,"@ItsSalemTime @abytw @charlie_conn @PCH_SF I don't even think we'll get herd-immunity at all not even with a vaccine, this is a Corona virus at the end of the day. We still haven't gotten herd-immunity with the other common cold virus.",1
1335830988031729664,"'V-Day': UK prepares to administer first doses of Covid-19 vaccine

https://t.co/ziVvYwnHd2 https://t.co/pHvHbqyRQT",1
1342698237791092739,"So 48 hours post Pfizer COVID-19 vaccination, no side effects at all. Just another shot in the arm.",0
1328477107916161024,"Goodluck with the people being the governments guinea pigs for the covid 19 ""vaccine"" lol there's a reason the people testing it didn't take it themselves yet.",2
1325770516540559361,"The first #coronavirus vaccine can prevent more than 90% of people from getting #COVID19, a preliminary analysis shows.

https://t.co/ucK3TNkJVB",1
1325707876049035265,"A vaccine is not a given.“Basically, we have no track record of successfully developing a coronavirus-specific vaccine, let alone a COVID-19-specific vaccine. We also are not entirely sure what portion of the COVID-19 virus particle should be targeted.” Or if antibodies persist. https://t.co/7BIp7AasT8",2
1340113814898036737,"@NobleInvader You probably need it more than I do because the supply is finite and you would be more than likely to come into contact with covid-19.  It's just logistics.   I might be third or possibly second.  But yes, I do want that vaccine as well.  [..]",0
1325861165440905217,Justin Trudeau says to expect COVID-19 vaccines to begin rolling out in Canada sometime early in 2021. https://t.co/xXRYXXlQij,1
1334035493324009475,Japan approves free COVID-19 vaccines for nation | The Japan Times https://t.co/54arsXgxdg,1
1329081093467762692,Where the fuck is that vaccine https://t.co/Rzj2e1T0Ck,0
1325907741584580610,This administration lies about EVERYTHING! They kill us by not taking #COVID19 seriously & then try to take credit for potentially saving us with #Pfizervaccine that #Trump had NOTHING TO DO WITH! Pfizer said outright they wanted no money and no help from this administration!,1
1245179173712297985,"y'all better watch out, the vaccine for COVID-19 is gonna be grade A croatoan virus",2
1336353372979552268,"Studies suggest AstraZeneca COVID-19 vaccine safe, 70% effective https://t.co/1DWDEO6Vo6",0
1325964303535575041,"@chrislhayes I’m a physician. I can’t guarantee any vaccine will be 100% safe. But I far and away believe the risks of a COVID-19 infection are likely far more severe than any potential ill effects of an FDA approved COVID-19 vaccine.

So I’ll be getting vaccinated at my first opportunity.",0
1334710392036204547,@DanScavino @realDonaldTrump @Mike_Pence Thank you @realDonaldTrump & @Mike_Pence  for this vaccine!  Thank you @Pfizer & @Moderna! #WhiteHouse works 24/7/365 to #MAGA! @TeamTrump has the leadership of @VP with governor experience & @POTUS with a business background honed in the city that never sleeps! #WinnersWin,0
1334679199878090752,"@ChuckCallesto Stop the Madness!

If our childhood immunization regimen didn't rid our bodies of all known &amp; unknown infectious diseases
Known to human race.
Inoculation of #Covid19 germs to healthy humans
Hurry-come-up Virus Killer vaccine will not serve any purpose as
Beach Water cureAll",2
1327599890915061766,A lot of people are dubious about taking a covid 19 vaccine but don’t mind the Colombian marching powder they snort off the local pub toilets 😂😂😂,0
1325785055512420352,@westhamster2 Well the old Pfizer shares will be rocketing up in value 💰💰💰💰,1
1326115586087268352,Amazing news to kick of this week. Scientists are truly incredible. Pfizer says an early peek at data for a vaccine it's developing with BioNTech suggests the shots may be 90% effective at preventing COVID-19 https://t.co/dmMA9L64Oz,0
1326124375658074114,"_The company Pfizer, which today announced the vaccine against Covid-19 soon, is the same company that created Viagra... Therefore, we can fully rely on the announced vaccine, because if Pfizer was able to raise the dead, they will much more easily cure the living..._
🤩",0
1325811855663640577,We’re so fucked. The vaccine can’t get here soon enough. https://t.co/4cIKTz3YEp,0
1328792646396092437,"Yes, yes, AC/DC are back, but...  Dolly Parton partly funded Moderna Covid vaccine research  https://t.co/JYUwZTzi12",1
1325682517148569600,Coronavirus: Some Canadians hesitant to take a COVID-19 vaccine – Global News https://t.co/pOgrnxWbGL,2
1322583629818716160,We'll get a Covid Vaccine before #swfc get into positive points at this rate,1
1325804701561008135,I am not 100% happy about the vaccine because now I fear being forced to have it or being banned from going anywhere without it. #Coronavirus,2
1326137706003501057,Happy vaccine day! https://t.co/xNgxRH9gNQ,0
1326121752041312258,You think Ima take these vaccines immediately? You must be bloffing https://t.co/DxDPcfw4Ut,2
1336259660773470211,"@BrunoGiordan1 @oh_shitte In Kubrick's movie it represents monkeys evolved to humans, now they  are symbolizing the #GreatReset  after #Corona #vaccine , humans are going to devolve to become slaves.",2
1291167214293458948,@MichaelBerrySho Two points. 1. My dogs are vaccinated against corona virus. Why can't we start looking for a vaccine there?  2. I heard someone say that mail in voting has a stamp on the back to show your political choice. I.e. democrat or Republican.,0
1325710724526641153,"Concerned about global equitable access to potential #covid19 vaccines, some UK politicians support the IP waiver proposal currently on the table at the @WTO, writes @willrworley https://t.co/FLJ6q608Am",1
1326967767665422336,"#Pfizer BioNtech #vaccine can kill the #pandemia, will save mill lifes n world economy ..  https://t.co/20gpk5D61s",0
1258073972748324865,@iheartmindy This is an hour well spent.  You want to talk about a COVID vaccine? Yeah. Let's talk.  https://t.co/ayzKAoyRSK,2
1325940017009713159,Virus roundup: Take a deep dive into how vaccines are approved and the path ahead for Pfizer; Ben Carson is the latest from the Trump campaign's election night party to test positive; and more.  https://t.co/fUy1X7fOPc,0
1296231082098962433,"millions more than the disease ever could have, My wife wasn't so lucky and succumb to the social pressures and took the vaccine, she rests in a nursing home now riddled with COVID as the vaccine wasn't worth a knob of goat shit, I'm alone now, searching for the Dan, the man who",2
1326057280597536768,"She left her post the day she started. She has yet to convince anyone she has done anything except travel to the US, share confidential information there, and waste vast sums on her PR people. She is happy to accept the money without any vaccine experience. Says it all. https://t.co/40hYuY4ByD",1
1338654029677727745,Covid Vaccine in a year....maybe cancer and HIV next year,0
1326013436321521669,"I've been saying I ain't taking the Chinese vaccine and no one will make me.

If anyone trusts the country who ~accidentaly produced the virus and profited the most by exporting ventilators, masks, and now vaccines, I'm so sorry. https://t.co/bJ1BdlbLrI",2
1334120673434853378,"COVID-19 has been the greatest challenge in the history of the NHS and the response of #OurNHSPeople has been nothing short of inspirational.

We're recruiting to thousands of rewarding careers, including roles delivering the COVID vaccine programme. 

➡️https://t.co/Qx7Hiadh6f https://t.co/FAb43fNe0R",1
1326223239945875456,"Last time a vaccine was created, it took 4 years. The media needs to stop hyping it up. https://t.co/a86H57gEjb",2
1343942882638626816,"👍 @JeremyFarrar 👉 Unequal development in different countries in the promotion of health and control of disease, especially communicable disease, is a common danger. Constitution of the @WHO #Corona #coronavirus #vaccine #COVID19",0
1325684180483600384,"Moderna on track to report late-stage COVID-19 vaccine data next month: The vaccine is currently being tested in a large human trial, and Moderna was in talks with a WHO-led group for distribution. https://t.co/CJGuw7rDzj JPost https://t.co/QPAhjvDm76",1
1318206646259048448,Former Vaccine Chief Blasts COVID-19 Response  https://t.co/JXhztdyKC5 via @FacebookWatch,0
1331629537722044418,"Pharma giants control the #Covid #vaccine patents, driving up their profits and restricting supply to a few rich countries. But in days governments will vote on a plan to suspend #patents so the whole world can benefit. Let's make sure it passes! Join in:  https://t.co/NYp0622hft",0
1325886206262059008,"It is absolutely vital that any Covid vaccine is 100% safe and 100% effective before it is released. Far too many grave implications otherwise. 

Also beware of ADE; viral strains &amp; other factors!

#covid19vaccine #covidvaccine #covidstrains #genome #mutation #bigpharma #biotech https://t.co/TrvYlBR5pm",2
1328334645168013313,"'Covaxin', India's indigenous COVID-19 vaccine, enters Phase-III trials 

#vaccine #vaccines #COVID__19 #coronavirus #COVAXIN #BharatBiotech 

https://t.co/gN9FkaBfZM",1
1337015809965760513,"@xandvt @BBCMorningLive  My husband has MH (Malignant Hyperthermia) should he be weary of having the Covid vaccine? - I know it is mainly anesthesia that's the problem, but we don't know what ingredients are in the vaccine.",1
1330044981621497857,https://t.co/DYufZa6ikw - good question: Covid-19 vaccines - will any country get left out?..@DGHisham @DrAdhamBaba @Khairykj @HishammuddinH2O @IsmailSabri60 @my_malaysia @KKMPutrajaya @officialmosti @MalaysiaMFA,1
